,index,product_name,review_content,reviewer_id,recommend_grade
1044,1044,[월드컵]젤샌들 ON 여성 여름 젤리 샌들 신발 슬리퍼 레인 슈즈,적극추천합니다 적극추천합니다,hyu******,5
1045,1045,[월드컵]젤샌들 ON 여성 여름 젤리 샌들 신발 슬리퍼 레인 슈즈,적극 추천합니다.,als****,5
1046,1046,[월드컵]젤샌들 ON 여성 여름 젤리 샌들 신발 슬리퍼 레인 슈즈,적극추천 합니다. 배송이 빠릅니다.,jmj***,5
1047,1047,[월드컵]젤샌들 ON 여성 여름 젤리 샌들 신발 슬리퍼 레인 슈즈,추천 합니다. 배송이 빠릅니다.,nan******,3
1048,1048,[월드컵]젤샌들 ON 여성 여름 젤리 샌들 신발 슬리퍼 레인 슈즈,적극추천 합니다. 배송이 빠릅니다.,hy7***,5
1049,1049,[월드컵]젤샌들 ON 여성 여름 젤리 샌들 신발 슬리퍼 레인 슈즈,적극추천 합니다. 배송이 빠릅니다.,vav***,5
1050,1050,[월드컵]젤샌들 ON 여성 여름 젤리 샌들 신발 슬리퍼 레인 슈즈,적극추천 합니다. 배송이 빠릅니다.,min*******,5
1051,1051,[월드컵]젤샌들 ON 여성 여름 젤리 샌들 신발 슬리퍼 레인 슈즈,적극추천 합니다. 배송이 빠릅니다.,min*******,5
1052,1052,[월드컵]젤샌들 ON 여성 여름 젤리 샌들 신발 슬리퍼 레인 슈즈,추천 합니다. 배송이 빠릅니다.,asd****,3
1053,1053,로젠토 23SS 남성 다이얼락 멀티 트레킹화,적극추천 합니다. 배송이 빠릅니다.,lov*******,5
1054,1054,로젠토 23SS 남성 다이얼락 멀티 트레킹화,적극추천 합니다. 배송이 빠릅니다.,man******,5
1055,1055,로젠토 23SS 남성 다이얼락 멀티 트레킹화,적극추천 합니다. 배송이 빠릅니다.,kal***,5
1056,1056,로젠토 23SS 남성 다이얼락 멀티 트레킹화,적극추천 합니다. 배송이 빠릅니다.,k10****,5
1057,1057,로젠토 23SS 남성 다이얼락 멀티 트레킹화,굿,tat*******,5
1058,1058,로젠토 23SS 남성 다이얼락 멀티 트레킹화,적극추천 합니다. 배송이 빠릅니다.,wl0***,5
1059,1059,로젠토 23SS 남성 다이얼락 멀티 트레킹화,24400원에구매 배우자가 맘에 들어합니다,clu*****,5
1060,1060,로젠토 23SS 남성 다이얼락 멀티 트레킹화,일단 잘 받았습니다....,and*****,5
1061,1061,로젠토 23SS 남성 다이얼락 멀티 트레킹화,추천 합니다. 배송이 빠릅니다.,gjd***,3
1062,1062,로젠토 23SS 남성 다이얼락 멀티 트레킹화,적극추천 합니다. 배송이 빠릅니다.,sks******,5
1063,1063,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,추천 합니다. 배송이 보통입니다.,phk****,3
1064,1064,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,추천 합니다. 배송이 보통입니다.,one*******,3
1065,1065,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,추천 합니다. 배송이 느립니다.,one*******,3
1066,1066,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,보통 입니다. 배송이 느립니다.,dbt*****,1
1067,1067,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,해외배송이라 많이 늦게 받았어요,wjd******,3
1068,1068,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,추천 안 합니다. 배송이 느립니다.,pop******,0
1069,1069,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,상품잘받았어요 ^ㅡ^ 주문하고 잊을만하니 오더라구요 발볼넓은 265인데 M8시키니 딱맞네요  스티커에는 korea 265라 적혀있어요,jin*******,3
1070,1070,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,추천 합니다. 배송이 보통입니다.,kh4*,3
1071,1071,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,아주 좋아요,bae*****,5
1072,1072,크록스바야밴드 스투코 브라이트 미네랄블루 코발트 블루그레이 슬리퍼 샌들,적극추천 합니다. 배송이 빠릅니다.,lsm****,5
1073,1073,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),적극추천 합니다. 배송이 빠릅니다.,lig******,5
1074,1074,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),추천 합니다. 배송이 빠릅니다.,son*****,3
1075,1075,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),추천 합니다. 배송이 빠릅니다.,eun******,3
1076,1076,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),좋아요.,cho**,5
1077,1077,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),좋아요.,cho**,5
1078,1078,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),적극추천 합니다. 배송이 빠릅니다.,pjk****,5
1079,1079,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),적극추천 합니다. 배송이 빠릅니다.,yod***,5
1080,1080,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),적극추천 합니다. 배송이 빠릅니다.,nay*****,5
1081,1081,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),추천 합니다. 배송이 보통입니다.,rhe*****,3
1082,1082,[엘칸토](20+10%쿠폰) 엘칸토 빅페스타 썸머슈즈 특가전 (샌들/슬리퍼/스니커즈 외),잘받았습니다,dlw******,3
1083,1083,20+7% 베어파우 마이클코어스 슈즈모음,적극추천 합니다. 배송이 빠릅니다.,sjj***,5
1084,1084,20+7% 베어파우 마이클코어스 슈즈모음,추천 합니다. 배송이 보통입니다.,j09*****,3
1085,1085,20+7% 베어파우 마이클코어스 슈즈모음,적극추천 합니다. 배송이 빠릅니다.,vlo*****,5
1086,1086,20+7% 베어파우 마이클코어스 슈즈모음,적극추천 합니다. 배송이 빠릅니다.,vlo*****,5
1087,1087,20+7% 베어파우 마이클코어스 슈즈모음,적극추천 합니다. 배송이 빠릅니다.,vlo*****,5
1088,1088,20+7% 베어파우 마이클코어스 슈즈모음,보통 입니다. 배송이 빠릅니다.,lee******,1
1089,1089,20+7% 베어파우 마이클코어스 슈즈모음,적극추천 합니다. 배송이 빠릅니다.,ias*****,5
1090,1090,20+7% 베어파우 마이클코어스 슈즈모음,적극추천 합니다. 배송이 빠릅니다.,ywy******,5
1091,1091,20+7% 베어파우 마이클코어스 슈즈모음,적극추천 합니다. 배송이 빠릅니다.,pre*****,5
1092,1092,20+7% 베어파우 마이클코어스 슈즈모음,적극추천 합니다. 배송이 빠릅니다.,joi*******,5
1093,1093,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,적극추천 합니다. 배송이 빠릅니다.,bad*****,5
1094,1094,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,추천 합니다. 배송이 보통입니다.,han*****,3
1095,1095,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,폭이 좁아 착용시 벌어져 테가 꺾이네요ㅠㅠ 얼굴이 작은편인데도 그러네요ㅠㅠ,gym***,0
1096,1096,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,적극추천 합니다. 배송이 빠릅니다.,yja*****,5
1097,1097,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,적극추천 합니다. 배송이 빠릅니다.,jka***,5
1098,1098,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,보통 입니다. 배송이 빠릅니다.,gol*****,1
1099,1099,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,적극추천 합니다. 배송이 빠릅니다.,ohs***,5
1100,1100,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,적극추천 합니다. 배송이 빠릅니다.,cjf****,5
1101,1101,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,추천 합니다. 배송이 보통입니다.,tea***,3
1102,1102,[베라왕]VW베라왕 클래식 티타늄 선글라스 VW510,가격만큼 이에요 그냥 쓰레구요,kjs*****,1
1103,1103,20+10% 금강 소가죽 23SS NEW BEST 모음,이쁘네쇼,gks*******,5
1104,1104,20+10% 금강 소가죽 23SS NEW BEST 모음,통상 256신는데 270시켰다가 너무 커서 못신고 반품도 못하고 그냥 바라보고 있음 260 시킬껄 싸서 그냥 넘깁니다,bba***,1
1105,1105,20+10% 금강 소가죽 23SS NEW BEST 모음,굿,gks*******,5
1106,1106,20+10% 금강 소가죽 23SS NEW BEST 모음,적극추천 합니다. 배송이 빠릅니다.,cgs****,5
1107,1107,20+10% 금강 소가죽 23SS NEW BEST 모음,적극추천 합니다. 배송이 빠릅니다.,cha*****,5
1108,1108,20+10% 금강 소가죽 23SS NEW BEST 모음,보통 입니다. 배송이 보통입니다.,sin****,1
1109,1109,20+10% 금강 소가죽 23SS NEW BEST 모음,보통 입니다. 배송이 보통입니다.,don****,1
1110,1110,20+10% 금강 소가죽 23SS NEW BEST 모음,좋아요,yi5***,3
1111,1111,20+10% 금강 소가죽 23SS NEW BEST 모음,적극추천 합니다. 배송이 빠릅니다.,jub*****,5
1112,1112,20+10% 금강 소가죽 23SS NEW BEST 모음,적극추천 합니다. 배송이 빠릅니다.,lee*****,5
1113,1113,여자벙거지모자 여행 휴양지 사파리모자 보닛햇 여성 버킷햇,추천 합니다. 배송이 빠릅니다.,ha4***,3
1114,1114,여자벙거지모자 여행 휴양지 사파리모자 보닛햇 여성 버킷햇,바닷가에서 쓸려고 해요. 가벼워서 좋네요. 두상이 작은데  고무줄이 있어서 좋네요,kan****,3
1115,1115,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1116,1116,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1117,1117,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1118,1118,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1119,1119,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1120,1120,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1121,1121,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1122,1122,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1123,1123,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1124,1124,네일아트 스와로브스키ST 1.5라운드 원형크리스탈AB,마음에 들어요!,jih******,5
1125,1125,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),적극추천 합니다. 배송이 빠릅니다.,duw*****,5
1126,1126,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),너무 이뻐요,dyd*****,5
1127,1127,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),"Excellent quality, delivered quickly.",ahu******,5
1128,1128,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),"Excellent quality, delivered quickly.",ahu******,5
1129,1129,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),보통 입니다. 배송이 보통입니다.,rnd******,1
1130,1130,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),가방이 크기가 모델이 맨것보다 많이 작아요,jin*****,5
1131,1131,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),적극추천 합니다. 배송이 빠릅니다.,yhs****,5
1132,1132,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),적극추천 합니다. 배송이 빠릅니다.,yhs****,5
1133,1133,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),적극추천 합니다. 배송이 빠릅니다.,rkq*******,5
1134,1134,[슈펜] 19 900원 [버블 폼폼] 링클 호보백 미니 호보백 2종 균일가 (HPABGD206M HPABGD207M),적극추천 합니다. 배송이 빠릅니다.,ghd******,5
1135,1135,[올리]올리 펀칭 스트랩 샌들,적극추천 합니다. 배송이 빠릅니다.,jan*****,5
1136,1136,[올리]올리 펀칭 스트랩 샌들,잘 받았습니다,SHC****,3
1137,1137,[올리]올리 펀칭 스트랩 샌들,쿠션좋고 편해요,mis*******,5
1138,1138,[올리]올리 펀칭 스트랩 샌들,추천 합니다. 배송이 빠릅니다.,ssu******,3
1139,1139,[올리]올리 펀칭 스트랩 샌들,적극추천 합니다. 배송이 빠릅니다.,k#0*******,5
1140,1140,[올리]올리 펀칭 스트랩 샌들,적극추천 합니다. 배송이 빠릅니다.,ogi****,5
1141,1141,[올리]올리 펀칭 스트랩 샌들,배송빠르고 실내착화느낌은   가볍고 괜찮은거 같아요.,jmm**,5
1142,1142,[올리]올리 펀칭 스트랩 샌들,추천 합니다. 배송이 보통입니다.,xow******,3
1143,1143,[올리]올리 펀칭 스트랩 샌들,적극추천 합니다. 배송이 빠릅니다.,noc**,5
1144,1144,[올리]올리 펀칭 스트랩 샌들,적극추천 합니다. 배송이 빠릅니다.,chj****,5
1145,1145,토니모리 온라인 단독 빅세일 UPTO 82%,적극추천 합니다. 배송이 빠릅니다.,pa9***,5
1146,1146,토니모리 온라인 단독 빅세일 UPTO 82%,보통 입니다. 배송이 빠릅니다.,llh******,1
1147,1147,토니모리 온라인 단독 빅세일 UPTO 82%,적극추천 합니다. 배송이 빠릅니다.,jj7*****,5
1148,1148,토니모리 온라인 단독 빅세일 UPTO 82%,추천합니다,mar*****,5
1149,1149,토니모리 온라인 단독 빅세일 UPTO 82%,좋아요좋아요 좋아요좋아요,alg*****,5
1150,1150,토니모리 온라인 단독 빅세일 UPTO 82%,좋아요좋아요,alg*****,5
1151,1151,토니모리 온라인 단독 빅세일 UPTO 82%,추천 합니다. 배송이 빠릅니다.,muy******,3
1152,1152,토니모리 온라인 단독 빅세일 UPTO 82%,적극추천 합니다. 배송이 빠릅니다.,fff****,5
1153,1153,토니모리 온라인 단독 빅세일 UPTO 82%,보통 입니다. 배송이 보통입니다.,tae*******,1
1154,1154,토니모리 온라인 단독 빅세일 UPTO 82%,보통 입니다. 배송이 보통입니다.,tae*******,1
1155,1155,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,bla*******,5
1156,1156,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,ksb******,5
1157,1157,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,tna****,5
1158,1158,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,tot*******,5
1159,1159,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,dog*****,5
1160,1160,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,psp****,5
1161,1161,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,asc******,5
1162,1162,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,end*******,5
1163,1163,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,gns******,5
1164,1164,[온더바디]온더바디 발을씻자 코튼풋샴푸 자몽향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,dkf******,5
1165,1165,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,넉넉한 용량~ 세정력도 좋아요!!,bsk******,5
1166,1166,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,적극추천 합니다. 배송이 빠릅니다.,wh5***,5
1167,1167,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,추천 합니다. 배송이 빠릅니다.,jya*****,3
1168,1168,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,적극추천 합니다. 배송이 빠릅니다.,77s******,5
1169,1169,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,적극추천 합니다. 배송이 빠릅니다.,dre*****,5
1170,1170,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,추천 합니다. 배송이 빠릅니다.,ymj****,3
1171,1171,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,적극추천 합니다. 배송이 빠릅니다.,psh*****,5
1172,1172,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,적극추천 합니다. 배송이 빠릅니다.,jak******,5
1173,1173,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,추천 합니다. 배송이 빠릅니다.,mor*******,3
1174,1174,[리코셀]병풀+약쑥 슈퍼 딥 클린 폼 클렌저 220ml 4개 (할인행사) 저자극 어성초 시카 약알칼리성 휩 클렌징,적극추천 합니다. 배송이 빠릅니다.,cc1***,5
1175,1175,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,사려던건 트리트먼트 인데 잘못구매했지마 그냥 습니나,kmy****,5
1176,1176,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,적극추천 합니다. 배송이 빠릅니다.,lej***,5
1177,1177,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,적극추천 합니다. 배송이 빠릅니다.,pop****,5
1178,1178,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,적극추천 합니다. 배송이 빠릅니다.,uri****,5
1179,1179,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,적극추천 합니다. 배송이 빠릅니다.,bar*****,5
1180,1180,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,보통 입니다. 배송이 보통입니다.,yuk***,1
1181,1181,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,적극추천 합니다. 배송이 빠릅니다.,lby******,5
1182,1182,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,너무좋아요좋아요좋아요,k3p*****,5
1183,1183,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,보통 입니다. 배송이 보통입니다.,doh*******,1
1184,1184,[엘라스틴]엘라스틴 프로틴클리닉 고영양 샴푸 1000ml 3개,적극추천 합니다. 배송이 빠릅니다.,tae***,5
1185,1185,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),일주일 사용 후기 끈적임 없이 좋은 느낌입니다,kak*****,5
1186,1186,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),보통 입니다. 배송이 보통입니다.,yjk*******,1
1187,1187,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),적극추천 합니다. 배송이 빠릅니다.,dks****,5
1188,1188,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),축구 좋아하는 사람이라 좋아하네요,akz****,5
1189,1189,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),추천 합니다. 배송이 빠릅니다.,mk6*****,3
1190,1190,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),적극추천 합니다. 배송이 빠릅니다.,ssu******,5
1191,1191,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),적극추천 합니다. 배송이 빠릅니다.,ys3*******,5
1192,1192,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),"품질이 좀 그래요  아주 물게 만들어서 품질이 조금 떨어지네요 향도 좀,...",kcw****,1
1193,1193,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),적극추천 합니다. 배송이 빠릅니다.,yan*****,5
1194,1194,[토트넘]토트넘 홋스퍼 닥터스앤서 소닉 어썸 옴므 솔루션 기획세트 (무료배송),추천 합니다. 배송이 빠릅니다.,ski***,3
1195,1195,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,배송 빠르네요.,sno*****,5
1196,1196,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,적극추천 합니다. 배송이 빠릅니다.,eun*******,5
1197,1197,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,적극추천 합니다. 배송이 빠릅니다.,shi******,5
1198,1198,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,여름 마다 주문해서 편하게 씁니다.,eee****,5
1199,1199,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,적극추천 합니다. 배송이 빠릅니다.,lem***,5
1200,1200,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,빠른배송..좋아요. 좋아요.,cir**,5
1201,1201,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,적극추천 합니다. 배송이 빠릅니다.,pwa*,5
1202,1202,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,적극추천 합니다. 배송이 빠릅니다.,sdc******,5
1203,1203,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,적극추천 합니다. 배송이 빠릅니다.,rhd******,5
1204,1204,[과일나라]알로에 베라 수딩젤 1000ml 1+1 / 9900원 행사 / 온가족 바디 얼굴 수분 진정 보습 케어,적극추천 합니다. 배송이 빠릅니다.,son******,5
1205,1205,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,추천 합니다. 배송이 빠릅니다.,efu****,3
1206,1206,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,적극추천 합니다. 배송이 빠릅니다.,a60**,5
1207,1207,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,적극추천 합니다. 배송이 빠릅니다.,tnd***,5
1208,1208,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,적극추천 합니다. 배송이 빠릅니다.,jam*******,5
1209,1209,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,적극추천 합니다. 배송이 빠릅니다.,fee*******,5
1210,1210,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,적극추천 합니다. 배송이 빠릅니다.,jae*****,5
1211,1211,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,적극추천 합니다. 배송이 빠릅니다.,rlf******,5
1212,1212,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,적극추천 합니다. 배송이 빠릅니다.,88v****,5
1213,1213,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,배송 빠르고 좋아요 프로 귀차니즘러라서 대형봉투? 이런걸로 있는건 버릴꺼 같아서 못샀는데 한팩씩 포장되어 있고 미싱볼? 그거도 같이 주셔서 따루 안사도되서 좋아요 잘쓰겠습니당,960******,5
1214,1214,[리르]그린 카밍 러버마스크 모델링팩 10개입 +믹싱볼 세트 증정,적극추천 합니다. 배송이 빠릅니다.,jus*******,5
1215,1215,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,flo*****,5
1216,1216,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,cin******,5
1217,1217,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,wow*******,5
1218,1218,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,rla*****,5
1219,1219,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,lyj*****,5
1220,1220,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,ace****,5
1221,1221,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,sjy***,5
1222,1222,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,뽀득뽀득 완전 편하고 좋네요,ame*****,5
1223,1223,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,wit****,5
1224,1224,[온더바디]온더바디 발을씻자 코튼풋샴푸 레몬향 385ml 4개,적극추천 합니다. 배송이 빠릅니다.,kmg***,5
1225,1225,[헤드앤숄더]헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,적극추천 합니다. 배송이 빠릅니다.,jin****,5
1226,1226,[헤드앤숄더]헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,적극추천 합니다. 배송이 빠릅니다.,cho****,5
1227,1227,[헤드앤숄더]헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,적극추천 합니다. 배송이 빠릅니다.,ysb***,5
1228,1228,[헤드앤숄더]헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,좋아요,gos*****,3
